row_id,order_id,product_id,sales,postal_code
4482,CA-2017-109365,OFF-AP-10002998,43.32,90049.0
4483,CA-2017-109365,OFF-BI-10003981,43.584,90049.0
4484,CA-2017-109365,OFF-PA-10001725,116.28,90049.0
4485,CA-2017-109365,OFF-BI-10002071,9.296,90049.0
4486,CA-2017-109365,OFF-PA-10000477,19.44,90049.0
4487,CA-2017-109365,OFF-PA-10004359,314.55,90049.0
4488,CA-2016-162621,OFF-BI-10000962,16.27,77036.0
4489,CA-2016-162621,OFF-SU-10003567,69.12,77036.0
4490,CA-2016-162621,OFF-BI-10003708,4.47,77036.0
4491,CA-2018-105921,FUR-TA-10001095,418.296,90032.0
4492,CA-2015-150798,TEC-CO-10001571,659.988,43229.0
4493,CA-2015-150798,FUR-FU-10000221,8.128,43229.0
4494,CA-2015-150798,OFF-PA-10001972,36.288,43229.0
4495,CA-2015-150798,FUR-CH-10000015,909.72,43229.0
4496,CA-2018-112753,FUR-BO-10004015,917.9235,90032.0
4497,CA-2018-112753,OFF-PA-10002036,38.88,90032.0
4498,CA-2018-155075,OFF-BI-10003650,631.176,19140.0
4499,CA-2015-103401,OFF-PA-10003309,12.96,94110.0
4500,CA-2017-124814,OFF-PA-10002787,12.96,93309.0
4501,CA-2017-124814,OFF-BI-10000174,23.2,93309.0
4502,CA-2015-116757,OFF-PA-10002005,25.92,77095.0
4503,CA-2015-116757,OFF-FA-10002815,21.312,77095.0
4504,US-2015-138247,TEC-PH-10000213,173.656,90045.0
4505,US-2015-138247,OFF-AP-10000828,361.96,90045.0
4506,US-2015-138247,TEC-AC-10004708,62.85,90045.0
4507,US-2015-138247,TEC-PH-10001530,818.376,90045.0
4508,US-2015-138247,OFF-ST-10002301,20.34,90045.0
4509,US-2015-138247,FUR-FU-10002554,23.99,90045.0
4510,CA-2018-167003,FUR-TA-10001520,171.288,90036.0
4511,CA-2017-119935,FUR-FU-10001085,37.3,65807.0
4512,CA-2017-119935,OFF-BI-10001597,81.96,65807.0
4513,CA-2017-118969,OFF-BI-10002429,54.792,85023.0
4514,CA-2017-145240,OFF-ST-10001590,10.784,77070.0
4515,CA-2017-120873,FUR-CH-10000847,290.98,23666.0
4516,US-2018-111920,OFF-AR-10003179,36.44,74133.0
4517,US-2017-128678,OFF-PA-10000807,21.4,98105.0
4518,US-2017-128678,OFF-BI-10002103,48.664,98105.0
4519,CA-2017-101385,OFF-AR-10004441,16.56,94109.0
4520,CA-2018-107167,OFF-ST-10003805,1347.52,32216.0
4521,CA-2015-109491,TEC-AC-10001284,62.31,47374.0
4522,CA-2015-109491,FUR-FU-10000221,20.32,47374.0
4523,CA-2018-105445,OFF-FA-10001229,9.432,80027.0
4524,CA-2015-107454,OFF-LA-10001569,34.86,10024.0
4525,CA-2015-107454,FUR-FU-10004018,89.34,10024.0
4526,US-2018-105046,TEC-PH-10004536,269.98,13440.0
4527,US-2018-105046,OFF-PA-10004353,99.9,13440.0
4528,US-2018-105046,FUR-FU-10004848,39.08,13440.0
4529,CA-2018-152856,TEC-AC-10004864,116.832,43302.0
4530,CA-2017-134691,OFF-BI-10002393,2.296,77041.0
4531,CA-2017-118759,FUR-CH-10002335,408.006,10009.0
4532,CA-2017-118759,OFF-ST-10001590,40.44,10009.0
4533,CA-2015-140403,FUR-CH-10002774,122.352,95336.0
4534,CA-2015-140403,OFF-EN-10001219,15.28,95336.0
4535,CA-2016-163104,OFF-PA-10001947,11.96,90004.0
4536,CA-2018-138464,FUR-FU-10003142,15.84,98115.0
4537,CA-2018-138464,OFF-BI-10001543,86.376,98115.0
4538,CA-2018-138464,OFF-AR-10003560,18.24,98115.0
4539,CA-2018-138464,OFF-AR-10004757,13.12,98115.0
4540,CA-2016-104129,TEC-PH-10003800,105.98,2908.0
4541,CA-2016-104129,FUR-TA-10004152,493.92,2908.0
4542,US-2018-132206,OFF-BI-10000756,5.936,60653.0
4543,CA-2018-113474,OFF-EN-10004206,325.86,73120.0
4544,CA-2016-126557,FUR-CH-10004477,383.607,60610.0
4545,CA-2016-126557,TEC-PH-10003505,148.48,60610.0
4546,CA-2016-126557,TEC-PH-10000526,537.544,60610.0
4547,CA-2016-126557,OFF-BI-10003314,1.928,60610.0
4548,CA-2016-126557,OFF-AR-10003190,6.912,60610.0
4549,CA-2016-126557,FUR-FU-10001861,7.76,60610.0
4550,CA-2016-126557,TEC-PH-10003963,659.168,60610.0
4551,US-2018-107636,OFF-LA-10003388,5.76,6040.0
4552,US-2015-165862,FUR-TA-10002855,351.216,90049.0
4553,US-2015-106334,FUR-CH-10004886,230.28,94122.0
4554,US-2015-106334,OFF-PA-10003657,12.84,94122.0
4555,CA-2017-101448,OFF-BI-10004738,56.82,54601.0
4556,CA-2016-130218,OFF-FA-10003112,31.56,29501.0
4557,CA-2016-130218,OFF-ST-10002486,27.92,29501.0
4558,US-2018-117331,OFF-BI-10003984,8.559,85301.0
4559,CA-2015-127383,OFF-EN-10004773,49.568,79907.0
4560,CA-2015-110219,FUR-CH-10001146,127.869,78207.0
4561,CA-2016-118871,OFF-EN-10003296,271.44,90049.0
4562,CA-2016-118871,TEC-PH-10000193,110.352,90049.0
4563,CA-2016-118871,FUR-FU-10002111,36.4,90049.0
4564,CA-2018-129490,FUR-CH-10003298,419.136,33023.0
4565,CA-2015-101175,OFF-ST-10004950,100.704,85204.0
4566,US-2018-149510,OFF-AP-10002350,45.216,28314.0
4567,US-2018-149510,OFF-BI-10004233,28.782,28314.0
4568,US-2018-149510,OFF-PA-10001892,24.448,28314.0
4569,CA-2016-111990,OFF-BI-10003291,10.476,77095.0
4570,CA-2015-169460,FUR-FU-10004017,76.14,95123.0
4571,US-2016-152128,OFF-AR-10002445,21.24,67212.0
4572,US-2016-152128,OFF-BI-10001718,127.96,67212.0
4573,CA-2018-126662,TEC-CO-10004202,479.984,90036.0
4574,CA-2017-139395,TEC-PH-10002103,657.93,49201.0
4575,CA-2017-139395,FUR-FU-10003724,33.48,49201.0
4576,CA-2017-139395,OFF-AR-10003732,13.9,49201.0
4577,CA-2017-139395,OFF-ST-10000885,26.86,49201.0
4578,US-2015-121734,OFF-BI-10004817,9.584,83501.0
4579,CA-2016-110947,OFF-BI-10001670,113.1,23666.0
4580,US-2015-150126,OFF-PA-10002709,65.78,10035.0
4581,CA-2016-164427,TEC-AC-10004469,239.7,39401.0
4582,CA-2017-120250,FUR-FU-10003424,25.632,19140.0
4583,CA-2017-121993,OFF-LA-10003720,23.616,19140.0
4584,US-2017-100405,OFF-AR-10000390,8.26,90045.0
4585,US-2018-163790,OFF-EN-10001335,76.58,94526.0
4586,US-2018-163790,OFF-AR-10003469,8.8,94526.0
4587,US-2018-163790,OFF-BI-10003718,590.352,94526.0
4588,US-2018-163790,OFF-FA-10004838,5.58,94526.0
4589,US-2018-163790,FUR-FU-10002508,25.02,94526.0
4590,US-2018-163790,OFF-ST-10001511,452.55,94526.0
4591,CA-2017-129868,OFF-SU-10000952,17.76,90004.0
4592,CA-2017-129868,TEC-PH-10002275,302.384,90004.0
4593,CA-2017-129868,FUR-CH-10003535,146.352,90004.0
4594,CA-2017-129868,OFF-AP-10004052,7.9,90004.0
4595,CA-2017-129868,FUR-TA-10003473,902.712,90004.0
4596,CA-2017-129868,OFF-AR-10001897,53.97,90004.0
4597,CA-2017-140564,OFF-AR-10000034,33.92,20016.0
4598,US-2018-169502,OFF-SU-10004115,21.81,53209.0
4599,US-2018-169502,OFF-AP-10001947,91.6,53209.0
4600,CA-2016-146948,FUR-CH-10004853,150.98,21215.0
4601,CA-2016-146948,OFF-EN-10000483,137.25,21215.0
4602,CA-2016-146948,OFF-FA-10001332,11.52,21215.0
4603,US-2016-113327,OFF-PA-10003790,18.272,28540.0
4604,US-2016-113327,OFF-PA-10003134,153.728,28540.0
4605,US-2016-113327,OFF-EN-10004459,12.224,28540.0
4606,US-2016-113327,TEC-AC-10003628,167.944,28540.0
4607,CA-2016-135020,TEC-PH-10004093,45.99,14609.0
4608,CA-2016-135020,OFF-ST-10001490,535.41,14609.0
4609,CA-2016-135020,OFF-BI-10000605,6.096,14609.0
4610,CA-2016-135020,OFF-PA-10004255,45.36,14609.0
4611,US-2018-141852,FUR-FU-10000023,47.12,92054.0
4612,CA-2017-109407,OFF-BI-10000285,31.36,39503.0
4613,US-2017-165953,OFF-AR-10000588,47.616,32216.0
4614,US-2017-165953,OFF-PA-10002250,23.48,32216.0
4615,CA-2017-144540,OFF-AP-10002457,62.79,77070.0
4616,CA-2017-144540,OFF-FA-10002763,28.44,77070.0
4617,CA-2016-159863,TEC-AC-10000109,134.376,77095.0
4618,CA-2016-117800,TEC-PH-10002415,589.9,2149.0
4619,CA-2016-117800,FUR-CH-10000785,542.94,2149.0
4620,CA-2018-145219,TEC-CO-10001449,2879.952,90049.0
4621,CA-2018-145219,OFF-BI-10001670,90.48,90049.0
4622,CA-2016-161214,OFF-ST-10001328,77.55,19805.0
4623,CA-2018-147228,OFF-SU-10001225,8.832,38401.0
4624,CA-2018-147228,OFF-PA-10000357,177.536,38401.0
4625,CA-2018-147228,OFF-ST-10000046,258.48,38401.0
4626,CA-2018-147228,FUR-FU-10000023,14.136,38401.0
4627,CA-2017-101336,OFF-ST-10003455,77.55,10011.0
4628,CA-2017-101336,OFF-ST-10000876,24.88,10011.0
4629,CA-2017-101336,OFF-AR-10003582,140.75,10011.0
4630,CA-2017-101336,OFF-ST-10004258,36.63,10011.0
4631,US-2016-126235,FUR-FU-10000719,17.14,48858.0
4632,CA-2018-168396,OFF-LA-10001297,51.75,94122.0
4633,CA-2018-168396,FUR-FU-10000723,123.96,94122.0
4634,CA-2016-130456,FUR-BO-10003893,586.398,94122.0
4635,CA-2016-130456,OFF-ST-10000736,80.98,94122.0
4636,CA-2018-116288,OFF-ST-10000736,242.94,94122.0
4637,CA-2018-168228,OFF-AR-10003373,123.92,90045.0
4638,CA-2018-168228,OFF-AR-10000390,12.39,90045.0
4639,CA-2018-168228,OFF-AR-10001725,47.3,90045.0
4640,CA-2017-102162,TEC-CO-10001943,1599.92,23602.0
4641,CA-2017-102162,OFF-EN-10002312,11.09,23602.0
4642,CA-2018-130141,OFF-BI-10000831,3.168,80525.0
4643,CA-2018-130141,FUR-CH-10000749,579.136,80525.0
4644,CA-2016-147501,OFF-BI-10002003,6.368,98105.0
4645,CA-2016-147501,TEC-MA-10001972,558.4,98105.0
4646,CA-2017-143910,FUR-CH-10000225,145.764,10011.0
4647,CA-2015-146885,OFF-PA-10001622,13.62,23223.0
4648,CA-2017-139556,FUR-CH-10004983,434.646,10009.0
4649,CA-2018-129357,OFF-PA-10003228,440.19,98103.0
4650,CA-2018-129357,OFF-SU-10004498,64.4,98103.0
4651,CA-2018-150987,OFF-PA-10001878,244.55,94110.0
4652,CA-2018-150987,OFF-PA-10002923,195.76,94110.0
4653,CA-2018-132647,OFF-PA-10001838,11.76,8861.0
4654,CA-2018-132647,OFF-ST-10003123,166.45,8861.0
4655,CA-2018-159107,OFF-FA-10001332,2.88,94110.0
4656,CA-2015-160738,OFF-ST-10003442,45.248,61032.0
4657,CA-2016-112130,OFF-AR-10001468,59.904,19140.0
4658,CA-2016-112130,OFF-AP-10003266,23.696,19140.0
4659,CA-2016-112130,OFF-PA-10002230,7.968,19140.0
4660,CA-2016-112130,OFF-AP-10003622,18.2,19140.0
4661,CA-2016-112130,TEC-AC-10001542,27.552,19140.0
4662,CA-2016-112130,FUR-CH-10002965,844.116,19140.0
4663,CA-2016-112130,OFF-ST-10000563,76.752,19140.0
4664,CA-2017-111409,OFF-LA-10002787,3.0,32216.0
4665,CA-2017-116232,OFF-BI-10004022,7.506,33024.0
4666,CA-2017-116232,OFF-LA-10001158,16.56,33024.0
4667,CA-2017-116547,FUR-FU-10000076,79.92,98115.0
4668,CA-2017-116547,TEC-AC-10002335,69.98,98115.0
4669,US-2018-133200,OFF-BI-10002827,11.06,76106.0
4670,US-2018-133200,FUR-BO-10001601,623.4648,76106.0
4671,US-2018-133200,OFF-ST-10001932,772.68,76106.0
4672,CA-2017-133550,OFF-AP-10001005,283.14,48205.0
4673,CA-2017-133550,TEC-PH-10004042,635.96,48205.0
4674,CA-2017-133550,TEC-PH-10001079,118.99,48205.0
4675,CA-2017-133550,FUR-FU-10002918,272.94,48205.0
4676,CA-2018-139416,FUR-FU-10003832,15.008,19120.0
4677,CA-2015-114510,OFF-BI-10001617,33.088,84321.0
4678,CA-2015-114510,OFF-ST-10000736,80.98,84321.0
4679,CA-2015-114510,TEC-AC-10004877,82.8,84321.0
4680,CA-2015-114510,OFF-ST-10003221,21.36,84321.0
4681,CA-2015-114510,OFF-BI-10003007,62.048,84321.0
4682,CA-2017-169215,OFF-FA-10000936,29.61,13021.0
4683,CA-2017-127698,TEC-PH-10003811,863.928,27604.0
4684,CA-2017-159912,FUR-TA-10004152,241.92,19120.0
4685,CA-2017-159912,FUR-BO-10002853,163.88,19120.0
4686,CA-2017-159912,OFF-BI-10002071,3.486,19120.0
4687,CA-2017-159912,OFF-FA-10000053,10.584,19120.0
4688,CA-2017-101987,TEC-PH-10001305,440.91,47374.0
4689,US-2018-154851,OFF-BI-10001525,5.715,17602.0
4690,CA-2015-138681,FUR-FU-10001876,51.968,85705.0
4691,CA-2015-138681,TEC-AC-10003628,71.976,85705.0
4692,CA-2015-138681,FUR-CH-10004860,242.352,85705.0
4693,CA-2015-138681,OFF-PA-10000357,221.92,85705.0
4694,CA-2015-138681,OFF-PA-10003270,8.448,85705.0
4695,US-2016-138121,OFF-BI-10000320,29.52,48205.0
4696,US-2016-138121,FUR-CH-10003846,302.94,48205.0
4697,US-2016-138121,FUR-CH-10004875,142.36,48205.0
4698,US-2016-138121,FUR-CH-10003817,546.66,48205.0
4699,US-2016-138121,FUR-FU-10002116,212.13,48205.0
4700,CA-2018-140298,OFF-AR-10003481,5.248,78745.0
4701,CA-2018-140298,OFF-ST-10004180,74.416,78745.0
4702,CA-2018-140298,OFF-PA-10003657,6.848,78745.0
4703,CA-2018-140298,FUR-FU-10001967,7.996,78745.0
4704,CA-2017-166240,OFF-AP-10002082,8.712,77095.0
4705,CA-2017-158435,OFF-SU-10000381,65.17,6708.0
4706,CA-2017-158435,OFF-LA-10002475,14.62,6708.0
4707,CA-2017-158435,FUR-FU-10003975,173.24,6708.0
4708,CA-2018-138149,OFF-BI-10003091,895.92,90049.0
4709,CA-2018-138149,OFF-ST-10002974,130.71,90049.0
4710,CA-2018-138149,OFF-AR-10000255,11.68,90049.0
4711,CA-2018-138149,TEC-AC-10001284,62.31,90049.0
4712,CA-2015-112403,OFF-BI-10003529,0.852,19120.0
4713,CA-2015-108273,OFF-PA-10000029,36.288,77340.0
4714,CA-2015-108273,FUR-FU-10002116,56.568,77340.0
4715,CA-2018-121643,TEC-PH-10002200,344.704,97206.0
4716,US-2016-122910,TEC-PH-10000441,201.584,80027.0
4717,CA-2018-143126,FUR-TA-10002958,521.96,98115.0
4718,CA-2016-129042,OFF-AR-10001662,8.22,21215.0
4719,CA-2016-109736,OFF-PA-10004101,45.36,94109.0
4720,CA-2016-142601,OFF-ST-10002756,947.17,90004.0
4721,CA-2016-142601,OFF-PA-10000483,61.96,90004.0
4722,CA-2015-106229,FUR-TA-10002041,268.935,60505.0
4723,US-2018-135230,OFF-AR-10001166,7.58,98103.0
4724,CA-2017-159653,OFF-LA-10004345,14.73,30605.0
4725,CA-2017-131968,OFF-BI-10002852,9.888,32712.0
4726,CA-2017-131968,OFF-AP-10001058,671.544,32712.0
4727,CA-2015-119151,OFF-ST-10003470,1117.92,10009.0
4728,CA-2015-119151,FUR-BO-10003159,275.952,10009.0
4729,CA-2015-123323,OFF-BI-10003684,123.144,94110.0
4730,CA-2017-124681,TEC-AC-10000487,15.576,75217.0
4731,US-2016-103996,OFF-PA-10001736,212.64,92105.0
4732,US-2016-103996,OFF-PA-10001609,9.87,92105.0
4733,US-2016-103996,TEC-AC-10003116,53.25,92105.0
4734,US-2016-103996,FUR-FU-10004586,19.92,92105.0
4735,CA-2017-120530,FUR-CH-10000454,658.746,10035.0
4736,CA-2016-155054,OFF-BI-10004970,8.26,4240.0
4737,CA-2016-155054,OFF-BI-10002824,29.84,4240.0
4738,CA-2016-155054,TEC-AC-10003657,67.98,4240.0
4739,CA-2016-105725,OFF-LA-10003510,61.06,90805.0
4740,CA-2016-105725,FUR-TA-10001676,35.544,90805.0
4741,CA-2018-164364,OFF-LA-10004853,9.96,98115.0
4742,CA-2018-164364,OFF-AR-10000315,9.21,98115.0
4743,CA-2018-164364,OFF-SU-10000381,27.93,98115.0
4744,CA-2018-168123,OFF-FA-10002763,7.9,55901.0
4745,CA-2018-168123,OFF-ST-10000877,221.16,55901.0
4746,CA-2018-168123,OFF-BI-10001071,127.96,55901.0
4747,CA-2018-168123,OFF-BI-10001097,18.69,55901.0
4748,CA-2017-120005,OFF-SU-10004782,25.35,94110.0
4749,CA-2017-120005,FUR-FU-10000672,35.28,94110.0
4750,CA-2017-123526,OFF-PA-10002986,33.4,98103.0
4751,CA-2017-127649,TEC-MA-10001972,837.6,99207.0
4752,CA-2017-159989,TEC-PH-10000169,40.68,37064.0
4753,CA-2018-103499,FUR-CH-10001482,209.568,38301.0
4754,US-2016-167220,TEC-AC-10002018,22.368,78745.0
4755,CA-2018-126354,OFF-BI-10000301,3.882,33024.0
4756,CA-2018-126354,OFF-PA-10004381,115.296,33024.0
4757,CA-2018-169817,OFF-BI-10004141,1.908,19143.0
4758,US-2018-144582,OFF-BI-10001575,43.372,61832.0
4759,CA-2015-121573,TEC-PH-10000984,783.96,10009.0
4760,CA-2015-121573,OFF-BI-10000666,48.896,10009.0
4761,CA-2015-121573,OFF-BI-10003712,7.856,10009.0
4762,CA-2017-117660,OFF-LA-10003720,5.904,43229.0
4763,CA-2017-117660,OFF-SU-10001664,13.712,43229.0
4764,CA-2015-112851,OFF-EN-10001453,182.94,91911.0
4765,CA-2018-123701,OFF-AR-10001860,27.76,94110.0
4766,CA-2016-118227,OFF-AR-10001044,25.99,10009.0
4767,CA-2016-123155,TEC-AC-10002473,113.52,78207.0
4768,CA-2016-123155,TEC-PH-10001809,359.88,78207.0
4769,CA-2018-158883,OFF-PA-10004733,25.344,28540.0
4770,US-2017-114888,OFF-BI-10003355,11.952,94109.0
4771,US-2017-114888,OFF-SU-10001212,6.24,94109.0
4772,US-2015-167262,TEC-PH-10000486,742.336,85323.0
4773,CA-2018-119746,FUR-FU-10004909,6.464,60610.0
4774,CA-2018-119746,OFF-LA-10001613,11.52,60610.0
4775,CA-2018-119746,TEC-PH-10004447,222.384,60610.0
4776,CA-2018-108091,OFF-AR-10000255,23.36,92025.0
4777,CA-2017-101630,OFF-LA-10004425,8.67,11561.0
4778,CA-2017-101630,OFF-SU-10001664,25.71,11561.0
4779,CA-2018-132346,OFF-AP-10000696,100.94,19711.0
4780,CA-2015-150301,FUR-CH-10002647,63.882,14215.0
4781,CA-2015-159310,FUR-CH-10002758,683.144,77070.0
4782,CA-2015-159310,OFF-BI-10000201,1.476,77070.0
4783,CA-2015-159310,OFF-SU-10004115,40.712,77070.0
4784,US-2018-147984,OFF-PA-10000806,279.9,67212.0
4785,CA-2016-104346,OFF-AR-10001473,13.12,80906.0
4786,CA-2016-104346,FUR-BO-10003450,69.576,80906.0
4787,CA-2016-104346,OFF-AR-10001545,4.224,80906.0
4788,CA-2016-104346,TEC-AC-10004396,58.08,80906.0
4789,CA-2016-104346,FUR-FU-10002456,52.416,80906.0
4790,CA-2016-104346,FUR-FU-10001473,54.92,80906.0
4791,CA-2016-104346,FUR-TA-10000849,364.95,80906.0
4792,CA-2016-104346,OFF-PA-10001166,85.056,80906.0
4793,CA-2016-104346,OFF-PA-10003256,27.696,80906.0
4794,US-2016-141684,OFF-PA-10002870,24.96,10011.0
4795,CA-2016-144722,FUR-FU-10001215,43.13,90036.0
4796,CA-2016-120516,OFF-BI-10004187,5.64,30062.0
4797,US-2017-148901,OFF-BI-10001718,57.582,32216.0
4798,US-2017-148901,OFF-PA-10004983,31.104,32216.0
4799,US-2017-148901,FUR-FU-10002396,30.192,32216.0
4800,US-2017-148901,TEC-PH-10003988,43.6,32216.0
4801,US-2017-148901,OFF-AR-10002467,4.768,32216.0
4802,US-2017-148901,OFF-BI-10004002,10.38,32216.0
4803,US-2017-148901,OFF-BI-10002309,13.392,32216.0
4804,CA-2018-136364,TEC-PH-10003885,39.594,19140.0
4805,CA-2018-136364,FUR-FU-10002501,91.008,19140.0
4806,CA-2016-137708,OFF-PA-10000176,37.94,90008.0
4807,CA-2016-137708,OFF-PA-10000327,42.8,90008.0
4808,CA-2016-137708,OFF-ST-10004634,33.63,90008.0
4809,CA-2015-149055,OFF-EN-10003040,62.808,19134.0
4810,CA-2016-151589,OFF-PA-10003228,195.64,54703.0
4811,CA-2016-151589,TEC-PH-10004345,239.9,54703.0
4812,CA-2017-121370,FUR-CH-10000785,380.058,19134.0
4813,CA-2017-121370,TEC-CO-10004115,1199.976,19134.0
4814,CA-2017-121370,FUR-FU-10002813,48.576,19134.0
4815,CA-2017-111696,OFF-PA-10002751,17.94,90004.0
4816,CA-2015-139598,OFF-PA-10004569,18.264,19134.0
4817,CA-2015-139598,OFF-AP-10002998,34.656,19134.0
4818,CA-2015-139598,OFF-AP-10003287,81.552,19134.0
4819,CA-2015-139598,OFF-ST-10001370,227.136,19134.0
4820,CA-2018-117436,OFF-BI-10004040,10.36,6360.0
4821,CA-2016-140025,OFF-AP-10002651,463.248,78207.0
4822,CA-2016-140025,TEC-AC-10002402,383.952,78207.0
4823,CA-2017-134222,OFF-BI-10001658,44.856,85364.0
4824,CA-2017-140018,TEC-MA-10000752,30.345,43229.0
4825,CA-2017-140018,FUR-CH-10003817,127.554,43229.0
4826,CA-2017-140018,FUR-FU-10001876,77.952,43229.0
4827,US-2018-136707,OFF-BI-10003460,14.016,90036.0
4828,CA-2015-152562,OFF-ST-10000464,69.52,40475.0
4829,CA-2015-152562,OFF-AR-10001919,5.64,40475.0
4830,CA-2017-152408,OFF-BI-10002393,13.776,10035.0
4831,CA-2015-120278,OFF-AP-10001293,245.88,54401.0
4832,CA-2015-120278,OFF-ST-10004258,36.63,54401.0
4833,CA-2015-120278,OFF-ST-10002214,22.58,54401.0
4834,CA-2015-120278,OFF-BI-10004970,12.39,54401.0
4835,CA-2018-167661,OFF-BI-10002571,39.92,94110.0
4836,CA-2018-167661,OFF-PA-10002581,61.96,94110.0
4837,CA-2018-167661,OFF-BI-10001097,19.936,94110.0
4838,CA-2018-106831,OFF-BI-10003429,3.798,43017.0
4839,CA-2018-106831,OFF-PA-10000682,27.744,43017.0
4840,CA-2018-106831,TEC-PH-10001700,158.376,43017.0
4841,CA-2018-154123,FUR-FU-10000629,27.58,42420.0
4842,CA-2017-136049,OFF-BI-10001267,5.553,43402.0
4843,CA-2018-118402,OFF-ST-10001418,243.92,38109.0
4844,US-2017-139388,OFF-FA-10004968,14.96,8701.0
4845,US-2015-128685,OFF-BI-10004140,7.184,90008.0
4846,CA-2016-124044,OFF-BI-10003460,10.512,14609.0
4847,CA-2015-164469,TEC-PH-10002115,263.96,97301.0
4848,CA-2015-164469,OFF-AR-10003478,71.632,97301.0
4849,CA-2015-164469,OFF-AR-10000475,9.328,97301.0
4850,CA-2015-107818,OFF-AR-10003045,5.88,99301.0
4851,CA-2015-107818,FUR-CH-10000454,975.92,99301.0
4852,CA-2015-107818,OFF-AR-10000380,303.84,99301.0
4853,CA-2015-107818,OFF-ST-10000736,485.88,99301.0
4854,CA-2015-113320,FUR-FU-10004270,12.54,94601.0
4855,CA-2015-113320,OFF-ST-10000617,8.94,94601.0
4856,CA-2015-113320,FUR-FU-10001706,9.24,94601.0
4857,CA-2016-137526,OFF-BI-10003364,70.008,90004.0
4858,CA-2016-137526,FUR-FU-10001861,77.6,90004.0
4859,CA-2016-137526,FUR-FU-10004845,464.85,90004.0
4860,CA-2018-136063,OFF-AR-10000823,10.192,60302.0
4861,CA-2017-101546,OFF-BI-10001359,1793.98,7960.0
4862,CA-2015-138940,TEC-PH-10001835,758.352,78745.0
4863,CA-2017-125164,OFF-BI-10001191,20.368,10011.0
4864,CA-2017-125164,OFF-BI-10003982,49.848,10011.0
4865,CA-2018-163531,TEC-PH-10001425,239.97,10024.0
4866,CA-2018-122490,FUR-CH-10001215,2404.704,98103.0
4867,CA-2018-122490,OFF-BI-10001718,563.024,98103.0
4868,CA-2018-122490,OFF-ST-10000991,344.91,98103.0
4869,CA-2018-122490,OFF-LA-10001613,8.64,98103.0
4870,CA-2018-131366,TEC-PH-10003437,89.988,17602.0
4871,CA-2018-131366,OFF-PA-10000675,229.544,17602.0
4872,CA-2018-164042,OFF-FA-10000840,1.824,77095.0
4873,CA-2018-164042,OFF-AP-10001947,18.32,77095.0
4874,CA-2018-164042,OFF-ST-10002301,48.816,77095.0
4875,CA-2018-164042,OFF-BI-10001922,1.188,77095.0
4876,CA-2015-132864,TEC-AC-10001267,119.8,43229.0
4877,US-2015-155817,OFF-ST-10000532,61.568,27707.0
4878,US-2015-155817,OFF-AR-10002335,6.192,27707.0
4879,US-2017-131891,OFF-BI-10000201,2.214,32503.0
4880,CA-2018-143567,OFF-EN-10004846,5.32,42420.0
4881,CA-2018-143567,FUR-CH-10000454,975.92,42420.0
4882,CA-2018-143567,TEC-AC-10004145,2249.91,42420.0
4883,CA-2018-143567,OFF-ST-10001580,59.92,42420.0
4884,CA-2018-104080,OFF-BI-10003876,171.2,92804.0
4885,CA-2018-104080,OFF-AR-10001972,3.36,92804.0
4886,CA-2015-151379,OFF-PA-10000595,114.2,48227.0
4887,CA-2017-163167,FUR-CH-10004477,182.67,30062.0
4888,CA-2017-163167,TEC-AC-10003441,101.7,30062.0
4889,CA-2017-163167,OFF-ST-10004459,1126.02,30062.0
4890,CA-2017-163167,OFF-ST-10003805,1263.3,30062.0
4891,CA-2017-135776,OFF-AR-10001246,8.82,98103.0
4892,CA-2017-135776,OFF-PA-10001295,37.94,98103.0
4893,CA-2017-135776,OFF-AR-10001231,4.2,98103.0
4894,CA-2017-135776,OFF-ST-10002743,227.28,98103.0
4895,CA-2017-135776,OFF-PA-10004327,47.9,98103.0
4896,CA-2017-135776,OFF-EN-10004773,61.96,98103.0
4897,CA-2017-135776,OFF-ST-10003470,1117.92,98103.0
4898,US-2015-122021,FUR-CH-10003761,183.372,44134.0
4899,US-2015-122021,OFF-PA-10002230,7.968,44134.0
4900,CA-2017-130484,OFF-BI-10000088,26.352,97030.0
4901,CA-2018-120936,OFF-ST-10001526,481.32,92804.0
4902,CA-2018-120936,OFF-SU-10002557,13.98,92804.0
4903,CA-2018-110884,OFF-BI-10003669,25.92,10035.0
4904,CA-2018-110884,OFF-LA-10003510,91.59,10035.0
4905,US-2015-161613,FUR-CH-10003746,674.058,77070.0
4906,US-2015-146353,OFF-BI-10003476,22.92,3301.0
4907,US-2015-146353,OFF-ST-10001469,269.9,3301.0
4908,CA-2015-133809,OFF-BI-10001757,11.808,45014.0
4909,CA-2015-133809,TEC-PH-10004875,9.588,45014.0
4910,CA-2018-127306,OFF-EN-10001219,18.336,37604.0
4911,CA-2018-127306,OFF-PA-10000019,36.288,37604.0
4912,CA-2018-127306,TEC-PH-10001924,111.984,37604.0
4913,CA-2018-127306,OFF-BI-10002003,5.97,37604.0
4914,CA-2018-127306,OFF-BI-10003727,2.508,37604.0
4915,CA-2016-161830,OFF-AR-10004042,35.96,98105.0
4916,CA-2016-161830,OFF-BI-10001097,14.952,98105.0
4917,CA-2018-163125,OFF-AR-10004344,67.144,77573.0
4918,CA-2018-163125,FUR-CH-10001802,254.058,77573.0
4919,CA-2017-160304,FUR-BO-10004709,173.94,20877.0
4920,CA-2017-160304,TEC-PH-10000455,231.98,20877.0
